Attempts,IP_Change,Request_Frequency,User_Agent_Diversity,Key_Length,Error_Code_Frequency,Attack
15,1,1.49,7,1024,1,0
10,0,8.64,4,512,3,0
7,1,2.45,9,128,3,1
13,0,4.04,6,128,3,0
10,1,4.04,9,256,2,1
8,1,5.36,1,128,2,1
8,1,2.52,1,1024,1,1
5,0,1.4,5,128,2,0
14,0,12.15,4,512,1,0
9,0,1.54,9,512,1,0
13,1,2.01,1,1024,2,1
14,0,1.11,8,512,2,0
14,0,6.43,7,1024,1,0
7,0,3.27,2,512,3,0
13,0,1.08,6,1024,1,0
11,0,1.47,8,512,1,0
8,0,5.2,3,512,3,0
10,0,1.74,7,512,1,0
13,1,0.01,9,1024,1,0
7,1,1.17,2,128,2,1
12,1,5.4,1,128,0,0
19,0,5.1,5,128,4,0
12,0,5.05,8,1024,1,0
9,0,1.65,1,256,3,0
5,0,10.56,4,512,2,0
11,1,4.03,8,512,2,0
11,0,9.78,8,512,3,1
12,1,0.78,6,256,3,0
6,1,0.94,4,1024,3,0
8,0,7.52,2,128,0,0
6,1,1.12,3,512,3,0
13,1,15.24,9,1024,1,1
15,1,5.88,2,128,5,1
13,0,0.65,5,1024,1,0
3,0,1.07,3,1024,1,0
6,0,3.33,3,512,1,0
20,1,8.25,3,512,1,1
9,0,0.15,8,1024,0,0
7,0,3.85,2,1024,5,0
8,0,5.37,1,512,1,0
6,1,5.75,9,128,3,1
12,0,0.56,4,1024,2,0
11,0,0.1,5,512,3,0
14,0,4.11,9,128,7,0
14,0,1.81,5,1024,0,0
16,1,15.45,9,256,0,1
16,0,6.04,7,1024,1,0
11,0,20.73,6,1024,2,0
12,1,8.74,5,128,1,1
7,0,4.05,3,256,2,0
11,0,6.27,9,1024,2,1
12,0,3.21,5,512,0,0
14,0,2.96,5,1024,0,0
10,0,4.45,1,256,1,0
14,0,13.59,8,256,3,0
11,1,3.3,8,512,4,1
5,1,3.61,1,512,4,1
12,1,12.67,2,128,1,1
9,0,4.29,9,1024,3,0
13,0,15.76,3,512,1,1
10,0,17.75,8,256,3,0
8,0,4.0,5,128,0,0
5,0,3.39,1,1024,1,0
9,0,20.26,4,128,0,1
11,0,1.43,2,256,3,0
10,0,6.67,5,512,2,0
13,1,2.32,4,512,3,1
4,0,1.46,3,1024,0,0
14,0,1.46,2,256,3,0
10,0,4.87,9,256,3,0
19,0,5.53,1,256,1,0
6,0,3.0,7,256,3,0
12,0,5.36,1,512,2,0
9,1,7.71,1,1024,2,1
12,1,18.32,3,512,1,1
14,0,2.84,8,512,4,0
9,1,6.38,3,256,1,1
11,0,6.18,8,128,1,0
13,0,6.1,2,256,1,0
12,1,1.86,4,512,0,1
8,0,8.7,3,256,2,0
10,1,17.65,4,1024,0,1
15,0,2.8,7,256,4,0
9,0,8.82,6,256,3,0
8,0,8.56,3,512,3,0
5,0,4.93,1,512,1,0
6,1,6.08,5,512,2,1
10,0,3.16,4,128,0,0
13,0,3.64,8,1024,1,0
13,1,2.43,8,1024,1,0
11,0,1.52,2,256,2,0
12,0,6.48,9,1024,0,0
11,0,5.1,1,1024,3,0
3,0,9.11,7,256,0,0
11,0,3.28,9,256,1,0
8,0,1.24,4,512,1,0
7,1,2.23,4,1024,1,0
13,0,0.17,5,256,1,0
10,1,23.59,5,256,1,1
14,0,2.31,2,1024,4,0
13,0,3.64,5,512,3,0
13,0,1.66,3,128,1,0
10,0,1.82,6,1024,5,0
10,1,3.84,1,512,0,0
13,0,6.56,5,128,1,1
5,0,3.99,5,256,0,0
11,1,0.06,6,512,4,1
15,0,5.55,2,512,4,0
9,0,4.54,1,512,3,0
10,0,2.67,6,128,0,0
9,1,0.03,5,256,0,0
12,0,0.14,1,256,4,0
9,0,9.0,8,1024,2,0
10,0,9.25,4,512,3,0
13,1,2.77,3,512,2,0
15,0,3.69,4,512,2,0
16,0,1.24,9,1024,3,0
13,0,0.51,1,512,4,0
11,1,0.73,2,128,3,1
9,0,3.03,6,1024,2,0
13,0,1.05,8,128,1,0
13,0,1.03,5,128,1,0
7,1,4.85,5,256,2,0
15,0,9.13,6,128,2,1
6,0,2.97,5,256,1,0
8,0,1.24,5,512,0,0
13,0,5.97,1,1024,4,0
12,0,0.15,8,1024,1,0
13,1,0.37,2,256,1,1
10,1,2.45,5,256,4,0
10,0,4.93,7,256,4,0
4,0,0.13,5,128,2,0
12,1,1.96,1,128,0,1
4,0,2.12,1,512,4,0
11,0,1.83,2,256,2,0
6,0,3.68,7,128,2,0
14,1,5.03,1,512,1,0
16,0,2.15,8,512,3,0
6,0,1.36,2,128,3,0
11,0,5.11,2,1024,3,0
10,0,5.62,9,128,1,0
5,1,10.73,1,128,4,1
6,0,9.86,1,512,0,0
10,1,0.6,6,512,1,0
11,1,7.42,7,1024,0,1
4,0,2.9,1,128,3,0
15,0,14.43,2,256,1,0
6,0,3.32,2,1024,0,0
5,0,5.67,3,1024,6,0
7,0,4.6,1,1024,2,0
6,0,0.66,8,512,1,0
10,0,1.81,5,128,1,0
11,0,3.4,7,256,1,0
9,0,15.12,7,128,4,1
11,1,6.42,6,1024,3,1
12,1,1.11,3,512,0,0
7,0,33.12,3,256,0,0
11,0,0.65,8,1024,0,0
10,1,0.75,3,512,4,0
14,0,5.66,9,256,2,0
11,1,3.8,1,512,2,0
7,0,2.17,6,1024,2,0
7,0,0.57,9,128,1,0
14,1,1.87,1,512,0,0
17,1,7.56,1,1024,0,1
17,1,7.84,8,128,1,1
8,0,7.89,8,1024,2,0
12,0,2.27,2,512,2,0
15,0,1.2,3,256,2,0
17,0,8.2,4,1024,1,0
7,0,0.54,3,512,3,0
5,1,10.91,5,512,3,1
7,0,12.9,4,128,1,0
9,0,3.65,7,512,1,0
10,0,1.77,2,128,0,0
7,1,7.41,5,128,0,1
7,0,1.55,3,256,1,0
11,0,7.84,3,1024,4,0
11,0,10.14,2,128,1,1
17,0,8.54,7,256,2,0
10,0,14.37,1,512,2,0
8,0,2.26,5,256,1,0
13,0,8.79,1,1024,3,0
11,1,1.74,7,256,4,1
12,1,6.49,8,512,0,1
11,1,1.8,7,1024,1,0
10,1,9.44,7,1024,4,1
10,0,2.31,2,1024,2,0
6,1,3.45,4,256,0,0
12,1,0.64,7,512,5,0
10,1,1.1,8,128,3,1
11,1,1.06,2,128,2,1
9,0,1.68,4,1024,3,0
9,0,8.97,8,128,2,1
16,0,7.1,7,1024,2,0
14,0,5.7,1,256,2,0
10,0,1.54,9,512,2,0
11,1,3.96,1,512,4,1
13,1,1.49,6,1024,0,0
4,1,2.14,6,512,0,0
11,1,13.16,4,1024,2,1
12,1,3.48,4,512,1,0
9,0,3.87,4,128,1,0
7,1,0.95,9,512,2,0
12,0,7.39,7,128,3,1
13,1,2.27,2,128,2,1
10,1,3.6,8,1024,1,0
4,1,0.05,2,256,2,0
13,0,0.5,8,128,1,0
7,0,2.23,1,512,1,0
14,0,2.99,5,1024,3,0
17,1,2.31,5,512,2,1
8,0,4.2,2,512,4,0
10,0,10.26,4,1024,1,0
8,0,0.72,4,256,4,0
8,0,8.11,5,1024,3,0
9,0,1.32,4,128,0,0
11,1,5.73,8,1024,5,0
10,0,0.39,8,512,3,0
10,0,13.57,4,512,3,0
15,1,5.65,1,1024,4,1
15,0,5.26,1,128,5,0
12,1,0.84,4,512,2,0
13,1,6.19,1,512,1,1
7,0,1.52,4,1024,3,0
12,0,1.67,4,512,0,0
10,1,0.8,8,512,1,0
19,1,0.08,7,1024,4,1
11,1,7.74,1,256,1,1
11,1,12.14,4,128,2,1
11,0,2.6,9,512,7,0
9,0,16.92,3,128,0,1
8,0,4.27,6,128,2,0
11,1,7.53,1,512,2,1
11,0,0.73,3,512,3,0
8,0,0.04,1,1024,1,0
10,1,7.44,2,256,2,1
10,1,7.0,5,128,2,1
5,0,5.82,9,128,1,0
9,0,3.51,8,1024,2,0
6,0,0.08,4,512,4,0
15,1,4.1,7,256,0,0
14,1,6.08,1,256,3,1
5,0,5.14,2,256,3,0
10,0,1.91,1,128,2,0
12,0,0.86,7,256,3,0
10,1,10.14,6,512,3,1
6,0,6.35,2,512,4,0
9,1,14.16,9,1024,2,1
7,0,0.97,7,1024,2,0
9,0,10.75,9,512,3,0
7,0,14.84,6,128,5,1
7,0,1.24,8,256,2,0
16,0,7.15,8,256,3,0
12,1,7.25,2,128,0,1
11,0,0.08,8,128,1,0
6,1,1.56,3,128,3,1
15,0,5.96,8,128,0,0
11,0,4.55,3,1024,2,0
12,0,1.21,8,128,0,0
7,0,3.37,1,512,2,0
10,1,1.11,2,128,3,1
7,0,0.63,4,256,2,0
9,0,5.01,9,256,1,0
8,0,11.36,2,512,3,1
11,1,11.75,7,1024,0,1
11,1,7.27,3,512,2,1
7,0,4.54,6,1024,2,0
10,0,6.67,9,1024,0,0
14,0,15.66,6,128,0,0
13,0,3.63,7,1024,1,0
7,0,3.34,3,128,1,0
8,0,4.68,3,512,3,0
10,1,6.36,9,512,3,1
4,1,14.7,6,512,1,1
10,0,6.3,5,256,0,0
7,1,7.74,3,512,1,1
7,1,3.33,6,1024,1,0
10,0,10.13,3,256,3,0
8,0,1.2,1,256,2,0
5,0,0.85,5,128,1,0
9,1,4.29,1,256,3,1
4,0,0.02,1,128,1,0
4,1,8.18,6,512,3,1
6,0,20.43,5,128,3,1
15,0,6.65,1,256,2,0
9,0,23.8,9,256,0,0
13,0,2.85,8,256,1,0
9,0,0.16,5,1024,3,0
8,0,1.32,3,256,2,0
11,0,0.95,3,128,0,0
6,0,1.17,1,1024,1,0
14,1,3.14,9,1024,2,0
8,1,9.13,5,512,0,1
7,0,1.24,2,1024,2,0
16,0,19.38,6,128,2,1
10,1,14.04,6,256,3,1
7,0,4.01,6,256,3,0
15,0,14.91,2,1024,3,0
12,0,6.75,5,256,4,0
10,0,1.2,9,128,0,0
8,0,1.22,8,128,1,0
12,0,1.5,5,128,4,0
10,0,5.86,4,256,3,0
10,0,0.11,2,256,0,0
9,1,4.03,8,128,2,0
13,0,0.53,5,512,3,0
8,0,7.0,1,256,2,0
8,1,1.97,6,1024,3,1
9,0,2.55,8,128,5,0
9,1,12.52,1,128,0,1
15,0,2.7,5,512,2,0
10,0,2.88,3,128,1,0
9,0,3.59,8,512,2,0
9,0,1.31,1,512,2,0
8,0,3.75,6,256,2,0
12,0,1.08,5,1024,4,0
9,0,2.7,5,512,1,0
9,0,1.99,3,1024,2,0
9,1,1.53,4,1024,2,0
9,1,5.89,3,256,0,0
10,0,8.41,7,128,2,1
19,1,1.16,7,512,2,1
6,0,0.83,9,512,5,0
12,0,4.06,1,256,0,0
5,1,13.36,7,512,2,1
15,0,2.95,6,128,1,0
12,0,1.89,4,1024,0,0
7,0,4.56,6,128,3,0
8,0,2.7,6,512,0,0
13,0,23.41,4,256,2,0
13,0,8.28,7,256,4,0
9,1,2.38,7,512,3,1
6,1,11.16,3,256,2,1
11,0,6.47,3,1024,1,0
13,1,12.08,3,128,1,1
10,1,5.51,5,128,1,1
9,0,8.51,9,512,1,0
8,0,3.16,2,128,3,0
8,0,8.15,4,512,1,0
10,0,7.79,7,512,2,0
11,0,4.48,8,512,3,0
10,1,0.18,2,128,4,1
9,0,2.92,5,128,2,0
12,0,19.12,3,128,1,1
9,0,0.35,7,1024,4,0
12,0,3.76,2,128,2,0
11,0,7.83,2,1024,2,0
12,1,2.81,2,512,1,0
6,1,0.77,9,256,3,0
14,0,0.17,9,512,2,0
9,1,8.18,6,1024,0,1
9,1,8.27,5,512,3,1
8,0,4.89,8,128,2,0
5,0,2.86,5,256,2,0
6,0,9.7,7,1024,4,1
11,0,0.29,5,128,3,0
19,0,10.04,4,128,2,0
9,0,8.84,2,128,1,1
12,0,2.03,2,128,3,0
13,0,12.77,1,512,1,0
9,0,0.22,7,128,2,0
9,0,5.61,6,256,4,0
12,1,7.61,7,256,2,1
14,0,2.41,9,128,1,0
11,1,2.6,6,256,2,1
10,1,4.58,1,512,0,0
7,0,1.82,4,1024,1,0
10,0,7.08,7,1024,2,0
10,0,2.51,7,256,1,0
9,0,33.12,4,128,0,0
12,1,1.44,6,1024,3,1
15,0,3.51,9,512,4,0
6,0,2.93,6,128,3,0
12,1,21.19,4,256,3,1
8,0,0.39,4,128,4,0
12,1,4.26,4,512,2,0
10,0,5.76,2,256,1,0
8,0,6.78,2,128,0,0
12,0,6.07,4,256,2,0
8,0,4.67,5,512,0,0
10,0,6.85,1,512,2,0
15,0,6.81,7,1024,2,0
15,0,8.91,9,512,2,0
6,1,9.01,3,256,3,1
11,1,1.6,6,128,0,1
9,1,0.76,1,1024,0,0
15,1,1.87,3,128,4,1
14,0,7.31,1,256,2,0
11,0,16.39,3,512,2,0
5,0,4.05,7,512,0,0
13,1,1.3,1,256,4,1
15,1,6.92,9,512,3,1
7,0,1.27,3,256,1,0
14,1,3.76,9,1024,6,1
12,0,0.71,3,512,2,0
14,0,11.0,1,256,1,0
5,1,1.5,1,512,4,1
11,1,5.76,9,1024,1,0
12,0,1.83,5,512,5,0
4,0,1.52,6,256,2,0
12,0,3.77,1,1024,1,0
11,1,3.14,6,512,0,0
13,0,7.1,4,1024,1,0
4,0,6.25,2,512,3,0
8,0,1.48,1,128,3,0
6,1,2.03,7,256,3,0
11,0,3.85,9,512,2,0
10,1,1.17,6,128,1,1
7,0,3.74,1,128,7,0
8,1,3.78,5,128,1,1
10,1,4.87,4,512,0,1
10,0,7.51,9,512,2,0
14,1,12.47,5,128,1,1
13,0,8.18,3,1024,2,0
14,0,0.57,8,256,3,0
9,0,2.48,6,1024,1,0
9,0,1.14,9,1024,2,0
9,1,2.75,7,1024,1,0
5,0,1.93,9,128,1,0
10,0,1.91,1,256,5,0
13,0,0.43,6,1024,3,0
7,0,9.07,1,512,3,0
11,0,3.23,8,256,3,0
7,1,15.34,8,128,3,1
9,0,4.39,6,128,3,0
8,1,9.54,6,512,4,1
5,0,4.11,1,1024,2,0
11,0,3.45,2,1024,1,0
9,0,0.12,9,1024,1,0
12,0,3.64,3,512,3,0
16,0,3.73,7,128,1,0
11,1,7.31,3,512,0,1
8,0,1.02,7,1024,4,0
10,0,1.07,9,256,5,0
8,0,11.41,1,128,1,0
12,1,4.45,9,256,5,0
15,0,1.27,5,256,3,0
11,0,8.41,8,1024,3,0
5,0,3.82,8,256,2,0
11,0,1.07,5,256,0,0
8,0,2.57,8,1024,4,0
13,0,0.22,3,128,3,0
10,0,5.46,7,128,1,0
13,0,4.35,9,1024,2,0
6,0,1.63,6,256,1,0
9,0,1.06,5,256,2,0
11,0,13.33,5,256,3,0
6,0,4.85,6,256,0,0
5,0,6.05,7,512,0,0
11,0,3.53,6,128,2,0
10,0,6.0,1,1024,0,0
13,1,5.19,6,1024,4,1
7,0,0.95,2,256,2,0
8,0,3.62,3,1024,1,0
8,0,6.49,3,512,2,0
12,0,8.57,5,256,1,0
10,0,7.9,7,256,2,0
11,0,5.7,3,512,2,0
13,0,1.97,4,512,4,0
8,1,2.42,1,1024,4,0
9,0,1.62,8,128,1,0
5,0,2.35,2,512,0,0
8,0,5.05,4,128,2,0
13,0,4.24,5,1024,1,0
8,0,0.34,7,1024,2,0
8,0,0.44,2,1024,5,0
12,0,0.74,4,128,0,0
12,0,3.87,6,256,0,0
12,1,1.81,8,512,0,0
12,0,0.93,5,512,1,0
11,0,6.19,6,1024,2,0
16,0,6.41,3,128,1,1
6,0,1.54,6,128,1,0
13,1,2.98,9,256,1,0
9,0,7.55,1,1024,5,0
10,1,8.95,8,1024,0,1
12,1,0.64,7,512,0,0
11,0,8.41,4,1024,3,0
10,1,1.74,4,1024,0,0
2,0,1.08,7,128,2,0
10,0,5.47,8,512,4,0
7,0,16.39,3,1024,3,0
11,1,7.6,7,512,1,1
9,1,7.87,6,512,2,1
9,1,4.65,7,128,1,0
9,1,12.34,4,128,2,1
7,0,7.01,3,1024,3,0
10,0,3.73,7,256,0,0
12,1,3.1,8,256,1,0
11,0,2.53,5,512,2,0
15,1,10.07,5,512,1,1
11,1,1.91,1,1024,3,1
8,0,12.74,8,256,4,0
13,0,0.37,8,256,3,0
17,0,2.47,3,1024,2,0
5,1,8.19,7,256,2,1
11,0,6.35,3,128,1,1
12,0,3.88,5,128,0,0
8,0,4.27,6,1024,1,0
13,0,1.63,7,128,1,0
12,1,0.57,6,512,1,0
8,0,5.17,2,256,1,0
8,1,1.07,3,512,1,0
13,0,0.61,5,1024,3,0
8,1,4.08,1,512,3,1
10,0,15.32,1,256,2,0
6,0,1.21,4,128,2,0
12,0,1.11,5,128,2,0
8,1,7.59,5,512,2,1
10,0,6.75,9,512,0,0
11,0,12.9,6,256,1,0
17,0,6.73,7,256,0,0
10,0,0.6,5,512,4,0
8,1,9.13,9,1024,2,1
10,0,2.69,6,512,3,0
10,0,1.66,1,512,1,0
16,0,1.64,2,1024,3,0
11,0,3.98,4,512,3,0
8,1,1.63,6,512,1,0
8,0,5.97,8,256,0,0
8,1,6.22,7,1024,1,1
8,0,9.78,7,1024,2,0
15,0,0.27,3,1024,2,0
11,0,4.47,8,512,1,0
7,1,2.49,9,512,0,0
8,0,3.31,8,512,2,0
9,0,0.54,1,512,4,0
8,1,6.46,1,128,3,1
10,1,1.44,1,256,4,1
8,0,1.38,3,256,2,0
5,0,7.16,6,256,0,0
6,0,1.17,8,128,2,0
12,0,0.21,2,128,1,0
10,0,1.65,9,256,1,0
9,0,1.91,4,128,3,0
5,0,0.07,8,128,1,0
9,0,2.44,2,256,0,0
6,0,0.33,7,256,5,0
9,0,1.11,4,1024,2,0
5,0,11.47,2,256,3,0
11,0,8.9,7,128,4,0
6,0,0.24,7,512,1,0
15,1,3.31,5,128,2,1
13,1,8.86,2,256,2,1
16,0,2.23,4,256,3,0
13,0,2.63,5,128,1,0
9,1,4.39,6,512,1,0
13,0,0.87,8,512,6,0
13,1,0.09,4,256,3,1
5,1,9.03,8,256,6,1
13,0,0.36,5,256,4,0
3,0,5.66,6,128,2,0
11,1,2.48,8,512,2,0
13,0,4.68,4,1024,2,0
5,0,19.31,7,1024,4,0
12,0,0.99,6,256,3,0
11,0,5.68,1,1024,1,0
11,1,4.05,9,1024,1,0
19,0,3.33,1,512,2,0
9,1,5.75,6,128,3,1
12,0,5.31,4,1024,0,0
12,0,0.13,5,1024,2,0
9,0,7.37,3,1024,2,0
8,0,11.4,3,128,0,0
7,0,3.79,4,128,1,0
8,0,0.12,4,128,3,0
7,0,4.62,6,128,3,0
14,0,13.43,5,1024,3,0
9,0,0.63,4,512,4,0
14,0,6.08,8,1024,3,0
12,0,12.52,7,256,3,1
7,0,3.57,3,128,2,0
5,0,12.32,3,1024,1,1
8,0,0.24,2,128,4,0
10,1,1.26,4,1024,3,0
11,0,0.48,2,128,1,0
8,0,5.94,5,512,3,0
14,0,7.42,8,128,6,1
12,1,3.86,4,1024,1,0
18,0,7.33,3,128,3,1
10,0,17.33,1,512,3,0
8,1,0.34,9,1024,1,1
9,1,0.03,6,1024,1,0
13,0,8.56,9,1024,3,0
9,0,0.44,1,512,4,0
10,0,3.03,3,512,2,0
9,0,2.24,1,512,1,0
7,1,1.27,7,256,2,1
13,0,7.74,5,256,0,0
10,0,2.61,1,1024,1,0
5,1,1.63,9,1024,2,0
16,0,6.78,6,256,2,0
12,0,6.9,3,512,2,0
16,1,1.34,5,1024,2,1
10,1,10.75,5,256,1,1
10,0,1.75,1,128,2,0
16,0,2.12,9,512,5,0
12,1,0.81,4,512,1,0
3,0,3.12,9,512,2,0
7,1,3.43,5,512,1,1
9,0,1.41,1,1024,1,0
11,1,6.37,7,128,1,1
5,1,9.15,5,512,2,1
13,1,4.02,9,512,3,1
11,0,4.49,1,128,3,0
7,0,23.3,1,256,1,0
12,0,18.46,1,512,1,0
12,0,0.42,9,128,1,0
10,0,1.44,9,256,2,0
11,0,6.69,6,128,0,0
12,0,5.2,7,1024,4,0
12,1,12.01,2,256,1,0
10,0,3.08,1,1024,2,0
8,1,5.61,9,1024,2,1
11,0,4.78,6,256,2,0
10,0,13.51,3,256,3,0
7,0,2.83,5,128,1,0
7,1,1.61,3,256,3,1
11,0,4.92,6,1024,0,0
12,1,4.54,7,512,1,0
10,0,3.69,2,512,1,0
7,0,1.31,2,1024,1,0
16,0,2.5,4,128,0,0
11,0,11.8,2,128,2,0
8,0,11.04,1,256,4,0
16,0,0.58,5,256,0,0
8,0,1.93,1,1024,2,0
9,1,4.18,2,512,2,0
10,1,0.93,6,128,2,1
8,1,1.27,1,256,2,0
13,0,4.83,1,512,2,0
10,0,2.26,9,1024,1,0
14,0,1.44,1,128,3,0
13,0,2.32,5,256,1,0
5,0,1.23,5,1024,4,0
9,0,7.12,8,1024,3,0
11,0,11.69,4,256,1,0
6,0,2.58,4,512,3,0
10,0,3.59,4,256,1,0
12,0,8.34,7,1024,2,0
11,0,1.17,2,256,1,0
13,1,4.24,4,1024,3,0
8,0,0.47,3,512,1,0
6,0,5.6,5,256,5,0
12,0,11.91,8,1024,2,0
8,1,13.12,6,512,3,1
16,1,4.94,6,512,2,0
4,0,7.17,5,1024,2,0
9,1,4.91,6,512,1,0
12,0,4.95,9,128,1,0
5,0,3.03,6,256,2,0
11,0,1.08,1,128,3,1
9,0,11.9,4,512,1,0
7,0,12.74,1,1024,2,0
14,0,1.03,1,512,4,0
5,1,20.49,6,512,0,1
12,0,17.34,7,256,2,0
7,1,1.36,8,1024,0,0
18,0,7.71,3,128,7,1
10,1,0.62,1,128,1,1
11,0,1.27,6,128,0,0
10,0,2.72,6,256,0,0
7,0,0.18,1,128,3,0
14,1,10.17,3,128,1,1
17,1,7.55,4,1024,3,1
8,0,6.51,1,256,1,0
7,0,1.77,3,512,3,0
6,0,7.47,2,512,2,0
5,0,11.78,3,128,3,1
12,0,5.5,6,1024,1,0
15,0,1.46,6,1024,1,0
12,0,12.07,6,512,1,0
5,0,6.01,8,512,0,0
12,0,0.22,4,256,3,0
13,0,14.44,8,1024,4,0
11,1,5.51,5,512,2,0
9,0,4.68,5,128,1,0
12,0,2.15,7,512,4,0
10,0,1.22,8,512,2,0
6,0,2.96,3,512,1,0
16,0,1.13,4,128,2,0
14,0,4.98,2,1024,4,0
9,0,1.35,7,512,2,0
7,1,6.8,2,1024,1,1
7,0,2.86,1,256,3,0
15,1,1.89,5,128,5,1
12,0,15.25,2,1024,2,0
8,0,0.96,3,512,1,0
10,1,3.06,2,256,2,0
10,0,4.46,8,128,4,0
17,1,3.9,4,128,5,1
7,0,3.1,3,128,1,0
6,1,0.71,4,256,4,0
12,0,3.68,4,128,0,0
12,1,15.64,6,1024,6,1
10,0,8.06,4,128,1,0
14,1,1.25,3,128,3,1
13,0,6.44,5,128,1,1
12,0,5.03,1,512,1,0
11,0,0.7,3,128,4,0
10,0,2.02,5,128,2,0
11,0,0.87,9,512,2,0
3,1,2.5,6,256,3,0
8,0,1.34,1,1024,3,0
10,0,2.53,9,256,3,0
7,0,5.81,1,128,4,0
11,0,2.35,9,256,3,0
6,0,0.84,6,1024,0,0
13,1,7.87,8,1024,3,1
5,0,1.67,1,128,1,0
15,1,3.48,5,1024,2,0
13,0,1.68,6,512,3,0
11,0,6.24,8,256,2,0
10,0,8.68,7,256,2,0
10,0,11.08,4,1024,1,0
7,0,2.52,8,1024,4,0
11,0,1.66,9,256,1,0
8,1,2.77,5,128,3,1
5,0,1.19,8,1024,1,0
8,0,1.93,1,1024,4,0
9,0,0.54,3,256,3,0
9,0,0.01,9,1024,0,0
10,1,2.48,3,256,2,0
12,1,9.31,1,128,6,1
16,0,7.01,8,128,2,0
17,0,0.69,6,128,2,0
8,0,2.08,9,1024,3,0
5,1,1.07,8,512,2,1
8,1,2.32,5,1024,0,0
13,1,6.67,9,1024,0,1
9,0,9.16,4,1024,0,0
6,0,15.51,8,1024,2,0
8,1,0.6,8,256,4,0
12,1,3.87,6,256,0,0
5,1,2.91,2,1024,3,1
8,1,7.37,8,512,3,1
9,0,4.32,6,256,3,0
11,0,7.5,2,1024,1,0
11,0,3.72,6,512,5,0
9,0,4.35,7,256,0,0
10,0,14.23,9,512,2,0
15,0,15.97,1,128,6,1
12,1,2.92,9,512,0,0
5,1,4.95,2,128,2,0
9,1,3.18,8,256,2,0
13,0,5.92,1,512,2,0
10,1,3.82,4,128,2,1
12,1,16.05,8,1024,2,1
10,0,1.94,8,512,2,0
9,0,6.54,9,512,0,0
11,0,3.33,6,128,2,0
14,1,1.39,7,512,3,0
13,0,21.61,8,256,0,0
5,0,6.89,8,128,2,0
16,1,4.36,8,1024,0,1
12,1,10.13,5,128,3,1
12,0,9.33,4,512,1,0
15,0,11.26,3,256,2,0
9,0,1.76,7,128,2,0
14,0,19.32,3,128,3,1
5,1,4.64,1,128,2,1
7,0,4.31,1,128,3,0
12,0,1.9,3,512,1,0
13,0,3.25,3,512,0,0
8,1,9.34,9,1024,2,1
14,0,5.15,2,256,3,0
6,0,3.34,9,1024,2,0
10,0,12.78,4,1024,0,0
11,0,6.73,2,128,6,1
13,1,11.1,3,1024,2,1
11,0,1.22,6,128,3,0
5,0,0.19,9,128,2,0
14,1,4.1,6,128,1,1
10,0,21.76,7,512,0,0
6,0,3.99,6,256,3,0
10,0,1.0,7,512,2,0
8,1,0.68,8,128,1,1
6,0,1.58,3,128,1,0
5,0,10.78,3,1024,2,0
9,1,1.73,1,256,1,0
10,0,1.61,2,1024,5,0
12,0,2.02,3,512,3,0
12,0,7.48,1,512,3,0
12,0,5.69,8,512,0,0
7,0,6.25,4,512,1,0
6,0,0.61,7,128,2,0
12,1,4.32,6,1024,1,0
11,1,6.31,9,512,1,1
9,0,18.36,7,256,1,0
13,0,1.78,6,512,1,0
14,0,9.65,1,128,1,1
14,0,2.49,1,256,1,0
7,0,6.15,7,256,3,0
12,1,27.4,8,512,3,1
14,1,3.61,5,128,1,1
7,1,3.34,3,1024,0,0
10,1,5.81,9,256,3,0
11,0,1.65,1,1024,4,0
7,1,27.98,8,1024,1,1
9,0,8.78,6,1024,2,0
11,1,0.31,7,128,3,1
5,0,0.17,1,1024,2,0
10,0,1.76,7,512,1,0
11,0,3.87,2,512,3,0
9,0,1.39,7,256,1,0
9,1,1.52,6,512,0,0
7,1,5.82,4,256,1,0
16,1,17.32,5,128,3,1
10,0,2.57,7,512,1,0
8,0,1.39,2,1024,6,0
8,0,1.37,4,1024,2,0
13,0,1.55,8,512,1,0
16,1,3.18,4,1024,1,1
7,1,4.61,2,256,2,0
2,0,1.08,4,256,2,0
5,0,1.91,7,512,1,0
8,0,1.68,2,1024,1,0
12,1,2.93,5,128,0,1
9,0,9.65,3,512,4,0
11,0,0.06,9,512,2,0
9,0,16.72,2,256,2,0
13,1,2.51,9,128,2,1
8,1,2.44,4,1024,3,1
12,1,0.16,1,1024,5,0
15,1,5.58,9,128,2,1
4,1,3.62,5,512,4,0
13,0,6.7,3,1024,3,1
5,0,41.57,6,1024,1,0
11,0,1.2,3,256,1,0
12,0,12.59,1,512,3,0
12,0,5.49,1,128,2,0
7,0,0.1,2,512,4,0
9,0,2.06,3,1024,5,0
8,0,3.63,6,128,3,0
7,0,3.47,3,512,1,0
5,1,3.24,6,256,2,1
16,1,3.81,2,512,7,1
13,0,1.88,1,1024,1,0
10,1,0.91,5,1024,2,0
17,0,7.83,7,128,2,0
5,1,9.78,5,512,2,1
12,0,11.35,1,512,2,0
13,0,2.17,8,128,3,0
6,1,16.61,7,256,2,1
17,0,5.53,3,256,2,0
8,1,0.36,8,1024,2,0
7,0,0.91,2,128,0,0
11,1,15.96,6,1024,1,1
9,0,1.4,3,1024,3,0
9,1,1.54,8,256,4,1
10,0,0.66,9,256,2,0
12,0,0.99,9,128,1,0
4,0,6.17,9,128,1,0
13,1,4.98,9,1024,4,0
13,1,0.22,8,128,4,1
5,1,2.4,2,1024,3,1
